coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Tue Aug 18 15:50:59 +0000 2020,,,https://twitter.com/parscale/status/1295744687203115008,3,1295750045850046464,,,,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Twitter doesn’t want to show Team Trump engaging with voters that support the President across the country 🤔 https://t.co/msgPejxvvs,https://twitter.com/_MeganPowers/status/1295750045850046464,Wed Jan 25 06:05:15 +0000 2012,_MeganPowers,false,"Director of Operations @realDonaldTrump 2020. Previously @NASA, @WhiteHouse, @realDonaldTrump 2016.",5897,13722,726,120,"Washington, DC",Megan Powers,_MeganPowers,2143,,,false
,Mon Aug 17 17:06:26 +0000 2020,,,https://www.breitbart.com/2020-election/2020/08/16/pollak-bidens-false-claim-he-would-have-handled-the-pandemic-better/,3567,1295406645175091200,,,,en,,false,1189,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",The simple truth: Joe Biden would have been a disaster responding to the coronavirus pandemic! https://t.co/nwutb5ptJt,https://twitter.com/GOPChairwoman/status/1295406645175091200,Thu Feb 20 18:05:28 +0000 2014,GOPChairwoman,false,"@GOP Chairwoman | Wife, mother of two",8572,1031205,2580,3660,,Ronna McDaniel,GOPChairwoman,16869,,https://goo.gl/CYmMU2,true
,Sun Aug 16 00:10:45 +0000 2020,,,,0,1294788654544691200,,,,en,,,632,1294786080311517189,TeamTrump,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @TeamTrump: WATCH: MAGAnomics hosted by @CortesSteve with special guests @AndyPuzder and Betty and Jorge Rivas!

Text TRUMP to 88022!

#…",https://twitter.com/TrumpWarRoom/status/1294788654544691200,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1224658,287,3552,MAGA Country,Trump War Room,TrumpWarRoom,26936,,https://www.donaldjtrump.com/,true
,Sun Aug 23 03:29:33 +0000 2020,,,,0,1297375398792065024,,,,en,,,7,1297374863359868929,BruceAsh9,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @BruceAsh9: Thank you to my political partner and RNC colleague Solomon Yue who I look up to as a master strategist and political ally.…,https://twitter.com/AZGOP/status/1297375398792065024,Thu Aug 21 21:30:45 +0000 2008,AZGOP,false,The official Twitter account of the Republican Party of Arizona.,16650,59134,2302,500,"Phoenix, AZ",Arizona Republican Party,AZGOP,20426,,http://www.azgop.com/,true
,Tue Aug 18 05:13:55 +0000 2020,,,http://zpr.io/HjptS,27,1295589721465393152,,,,en,,false,11,,,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>","Michelle Obama's Gaslighting Speech Took Some Nerve, Attacking Trump With a Hot Mess of 'Going Low' https://t.co/HTrmPKTN97",https://twitter.com/RedState/status/1295589721465393152,Sun Apr 01 16:25:38 +0000 2007,RedState,false,,143,259696,366,4528,"Washington, D.C.",RedState,RedState,112952,,http://www.redstate.com,true
,Sat Aug 22 13:50:42 +0000 2020,,,,0,1297169328001953792,,,,en,,,1907,1296867291481677824,DineshDSouza,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DineshDSouza: So Biden can make his way through a rehearsed speech. By that very low bar, he’s competent.

In one area, though, he’s sh…",https://twitter.com/DineshDSouza/status/1297169328001953792,Sun Nov 22 22:32:41 +0000 2009,DineshDSouza,false,"""Trump Card"" is an exposé of the socialism, corruption, and gangsterization that now define the Democratic Party. Available on DVD and VOD now.",657,1926965,5993,7416,United States,Dinesh D'Souza,DineshDSouza,60707,,http://dineshdsouza.com/trumpcard,true
,Sat Aug 22 15:21:08 +0000 2020,,,,0,1297192087482519553,,,,en,,,131,1297189373004386304,RepBuddyCarter,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @RepBuddyCarter: I’m back in DC for votes on Speaker Pelosi’s baseless USPS conspiracy theory. This is a political show vote meant to sc…,https://twitter.com/HouseGOP/status/1297192087482519553,Mon Jun 23 14:41:52 +0000 2008,HouseGOP,false,We are the Republican Conference in the United States House of Representatives 🇺🇸,3239,1072072,745,7060,"Washington, DC",House Republicans,HouseGOP,30977,,http://gop.gov,true
,Sun Aug 16 16:50:24 +0000 2020,,,,888,1295040220891676672,,,,en,,,370,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Washington Post was kinder to terrorists like Al-Baghdadi than they were to President Trump's brother Robert. 

I am so sorry that the President and his family has to read garbage like this during a period of mourning. Absolutely unacceptable. Keeping you in my prayers sir.",https://twitter.com/RealMattCouch/status/1295040220891676672,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Fri Aug 21 09:00:20 +0000 2020,,,https://www.redstate.com/joesquire/2020/08/21/biden-teleprompter-policy/?utm_source=Twitter&utm_medium=social&utm_term=biden-teleprompter-policy&utm_content=0&utm_campaign=PostPromoterPro,248,1296733865797615616,,,,en,,false,97,,,"<a href=""https://postpromoterpro.com"" rel=""nofollow"">Post Promoter Pro WP</a>",Biden Is At His Best With A Teleprompter And Avoiding Policy https://t.co/1ZGJKqupwc,https://twitter.com/RedState/status/1296733865797615616,Sun Apr 01 16:25:38 +0000 2007,RedState,false,,143,259696,366,4528,"Washington, D.C.",RedState,RedState,112952,,http://www.redstate.com,true
,Fri Aug 21 19:37:51 +0000 2020,,,,0,1296894303831240713,,,,en,,,241,1296887453723365378,AndrewHClark,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @AndrewHClark: Honest question: does Joe Biden agree that Americans should settle for rolling power outages and blackouts as the cost of…,https://twitter.com/TrumpWarRoom/status/1296894303831240713,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1224658,287,3552,MAGA Country,Trump War Room,TrumpWarRoom,26936,,https://www.donaldjtrump.com/,true
,Fri Aug 14 16:20:00 +0000 2020,,,https://www.redstate.com/bonchie/2020/08/13/joe-biden-tries-to-take-credit-for-trump-brokered-peace-deal-as-rashida-tlaib-makes-loud-noises/?utm_source=Twitter&utm_medium=social&utm_term=joe-biden-tries-to-take-credit-for-trump-brokered-peace-deal-as-rashida-tlaib-makes-loud-noises&utm_content=3&utm_campaign=PostPromoterPro,10,1294307796654215168,,,,en,,false,9,,,"<a href=""https://postpromoterpro.com"" rel=""nofollow"">Post Promoter Pro WP</a>",Joe Biden Tries to Take Credit for Trump Brokered Peace Deal as Rashida Tlaib Yells At Clouds https://t.co/aaEG5z77rq,https://twitter.com/RedState/status/1294307796654215168,Sun Apr 01 16:25:38 +0000 2007,RedState,false,,143,259696,366,4528,"Washington, D.C.",RedState,RedState,112952,,http://www.redstate.com,true
,Wed Aug 19 00:56:04 +0000 2020,,,,0,1295887219597537283,,,,en,,,171,1295857161302683650,DebbieLesko,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DebbieLesko: I don't know about you, but I sure am ready for 4 MORE YEARS of @realDonaldTrump! Arizona is fired up for President Trump!…",https://twitter.com/AZGOP/status/1295887219597537283,Thu Aug 21 21:30:45 +0000 2008,AZGOP,false,The official Twitter account of the Republican Party of Arizona.,16650,59134,2302,500,"Phoenix, AZ",Arizona Republican Party,AZGOP,20426,,http://www.azgop.com/,true
,Fri Aug 21 21:10:00 +0000 2020,,,https://www.redstate.com/joesquire/2020/08/21/biden-teleprompter-policy/?utm_source=Twitter&utm_medium=social&utm_term=biden-teleprompter-policy&utm_content=4&utm_campaign=PostPromoterPro,20,1296917494020616193,,,,en,,false,9,,,"<a href=""https://postpromoterpro.com"" rel=""nofollow"">Post Promoter Pro WP</a>",Biden Is At His Best With A Teleprompter And Avoiding Policy (via @JoePCunningham) https://t.co/pjLPvKMZJN,https://twitter.com/RedState/status/1296917494020616193,Sun Apr 01 16:25:38 +0000 2007,RedState,false,,143,259696,366,4528,"Washington, D.C.",RedState,RedState,112952,,http://www.redstate.com,true
,Fri Aug 21 19:37:37 +0000 2020,,,,0,1296894242619613185,,,,en,,,365,1296891480070656003,FrancisBrennan,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @FrancisBrennan: ""A top Democrat operative in Colorado, called Joe Biden one of the weakest Democratic nominees for president in recent…",https://twitter.com/TrumpWarRoom/status/1296894242619613185,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1224658,287,3552,MAGA Country,Trump War Room,TrumpWarRoom,26936,,https://www.donaldjtrump.com/,true
,Tue Aug 18 21:53:51 +0000 2020,,,,0,1295841364329074695,,,,en,,,5287,1295810249027354624,WhiteHouse,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @WhiteHouse: President @realDonaldTrump's trip to Arizona will highlight the hundreds of miles of border wall system completed—and how e…,https://twitter.com/Mike_Pence/status/1295841364329074695,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Thu Aug 13 16:04:50 +0000 2020,,,,0,1293941591791611905,,,,en,,,290,1293940763471106049,jacobkschneider,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @jacobkschneider: Didn't Joe Biden say President Trump is alienating our allies? Rich coming from the guy who shipped piles of cash to I…,https://twitter.com/TrumpWarRoom/status/1293941591791611905,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1224658,287,3552,MAGA Country,Trump War Room,TrumpWarRoom,26936,,https://www.donaldjtrump.com/,true
,Wed Aug 19 00:56:25 +0000 2020,Yuma,,,0,1295887309703745536,,,,en,,,26,1295847779651039232,DrPaulGosar,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @DrPaulGosar: Rally time with @realDonaldTrump in #Yuma   
Trust is a series of promises kept.  That’s why America will do whatever it t…",https://twitter.com/AZGOP/status/1295887309703745536,Thu Aug 21 21:30:45 +0000 2008,AZGOP,false,The official Twitter account of the Republican Party of Arizona.,16650,59134,2302,500,"Phoenix, AZ",Arizona Republican Party,AZGOP,20426,,http://www.azgop.com/,true
,Sun Aug 16 15:20:41 +0000 2020,,,,0,1295017645243281408,,,,en,,,28,1294998862713835521,ThisWeekABC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @ThisWeekABC: Jason Miller predicts that Democrats “will get a pretty sizable bump” in the polls this week because of the Democratic Nat…,https://twitter.com/JasonMillerinDC/status/1295017645243281408,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11037,264999,3534,1847,"Washington, DC",Jason Miller,JasonMillerinDC,48249,,http://linkedin.com/in/jason-miller-543895195,true
,Sat Aug 15 16:35:02 +0000 2020,,,http://zpr.io/HZiQf,34,1294673967593205761,,,,en,,false,22,,,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",Biden Continues to Run From Reporters Like the Plague; Trump Delivers Spot-On Beatdown https://t.co/cOyrFIfV5y,https://twitter.com/RedState/status/1294673967593205761,Sun Apr 01 16:25:38 +0000 2007,RedState,false,,143,259696,366,4528,"Washington, D.C.",RedState,RedState,112952,,http://www.redstate.com,true
,Mon Aug 17 17:05:37 +0000 2020,,,,0,1295406439947788293,,,,en,,,875,1295344667643523072,TeamTrump,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>",RT @TeamTrump: President @realDonaldTrump: All Joe Biden has to do is be able to stand for the entire debate and the media will say it was…,https://twitter.com/GOPChairwoman/status/1295406439947788293,Thu Feb 20 18:05:28 +0000 2014,GOPChairwoman,false,"@GOP Chairwoman | Wife, mother of two",8572,1031205,2580,3660,,Ronna McDaniel,GOPChairwoman,16869,,https://goo.gl/CYmMU2,true
,Tue Aug 18 21:55:00 +0000 2020,,,,0,1295841655547985921,,,,en,,,319,1295839683046526976,CortesSteve,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @CortesSteve: President Trump in Arizona’s scorching summer heat: visiting with citizens, inspecting the wall, honoring law enforcement.…",https://twitter.com/BorisEP/status/1295841655547985921,Wed Sep 23 03:12:59 +0000 2009,BorisEP,false,"@realdonaldtrump 2020 Strategic Advisor, former Special Assistant to POTUS, Comms Director - Trump Inaugural, Battle for 1600 Podcast - https://t.co/oceoPNhuUh",8268,97870,1742,796,"ÜT: 40.744258,-73.995578",Boris Epshteyn,BorisEP,15716,,https://www.breakfastwithboris.com,true
,Tue Aug 18 11:17:33 +0000 2020,MAGA Trump2020,,https://www.2soon4that.com/product-page/trump-2020-sneakers https://www.2soon4that.com/trump2020,0,1295681235705094144,realDonaldTrump,1295680975184310300,25073877,en,,false,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump #MAGA
 
#Trump2020 Sneakers
 
https://t.co/3wfBpLZsfW
https://t.co/YfMWNXBbkL",https://twitter.com/2soon4that/status/1295681235705094144,Mon Apr 01 23:39:22 +0000 2013,2soon4that,false,"Get Your #FreeKyleRittennhouse here:
https://t.co/A6a8Lkoxdm…

Got a shirt idea? We make it - you make $12 per shirt sold at $24",334,16818,194,21,,#Trump2020 #MAGA,2soon4that,5717,,https://www.2soon4that.com/trump-beats-chinavirus,false
,Thu Aug 20 02:43:03 +0000 2020,,,,0,1296276530868424704,,,,en,,,3033,1296275286196191234,JudiciaryGOP,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @JudiciaryGOP: The Obama/Biden Administration spied on their political rivals. 

Thank goodness President Trump hasn’t embraced those po…",https://twitter.com/Jim_Jordan/status/1296276530868424704,Tue Dec 16 17:20:24 +0000 2008,Jim_Jordan,false,Proudly serving Ohio's beautiful Fourth District. Ranking Member on @JudiciaryGOP. Fighting to #DoWhatWeSaid,2534,1948636,3998,6553,"Washington, D.C. ",Rep. Jim Jordan,Jim_Jordan,4637,,http://jordan.house.gov/,true
,Fri Aug 14 08:44:45 +0000 2020,,,https://thehill.com/opinion/international/511921-israel-uae-breakthrough-proves-trumps-critics-wrong-again,0,1294193230985265152,,,,en,,false,2215,1294105000273227776,kimguilfoyle,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @kimguilfoyle: Israel-UAE breakthrough proves Trump's critics wrong — again https://t.co/1QTi54SUQD,https://twitter.com/JasonMillerinDC/status/1294193230985265152,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11037,264999,3534,1847,"Washington, DC",Jason Miller,JasonMillerinDC,48249,,http://linkedin.com/in/jason-miller-543895195,true
,Fri Aug 14 14:48:30 +0000 2020,,https://twitter.com/WhiteHouse/status/1294276459884883970/video/1,,0,1294284768323014656,,,,en,,false,2571,1294276459884883970,WhiteHouse,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WhiteHouse: ""What you saw yesterday was the first peace deal in the Middle East in the last 26 years."" https://t.co/1H9qKHampx",https://twitter.com/Mike_Pence/status/1294284768323014656,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Tue Aug 18 00:41:01 +0000 2020,,https://twitter.com/GOPChairwoman/status/1295521046586626048/photo/1,,3909,1295521046586626048,,,,en,,false,980,,,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Wisconsin is fired up and ready to re-elect @realDonaldTrump!

Great seeing @ScottWalker and all the Trump supporters who turned out! https://t.co/e0dbKfTKPW",https://twitter.com/GOPChairwoman/status/1295521046586626048,Thu Feb 20 18:05:28 +0000 2014,GOPChairwoman,false,"@GOP Chairwoman | Wife, mother of two",8572,1031205,2580,3660,,Ronna McDaniel,GOPChairwoman,16869,,https://goo.gl/CYmMU2,true
,Sat Aug 22 04:43:17 +0000 2020,,,https://thedcpatriot.com/%e2%80%8ba-peace-deal-in-the-middle-east-trump-announces-israel-and-uae-agreement-to-normalize-ties/,0,1297031563801178115,,,,en,,false,57,1296983321646440448,RealMattCouch,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @RealMattCouch: A PEACE DEAL IN THE MIDDLE EAST? TRUMP ANNOUNCES ISRAEL AND UAE AGREEMENT TO NORMALIZE TIES https://t.co/4fCdAY3TQS,https://twitter.com/RealMattCouch/status/1297031563801178115,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Sat Aug 15 15:04:19 +0000 2020,,,https://thedcpatriot.com/jill-bidens-ex-husband-exposes-joes-adulterous-affair-lies-and-campaign-bribery/,0,1294651139422658562,,,,en,,false,230,1294266779091578882,RealMattCouch,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @RealMattCouch: Jill Biden’s Ex-Husband Exposes Joe’s Adulterous Affair, Lies, And Campaign Bribery https://t.co/DIoBXGtxsd",https://twitter.com/RealMattCouch/status/1294651139422658562,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Sat Aug 15 22:40:07 +0000 2020,,https://twitter.com/WhiteHouse/status/1294761338238054406/video/1,,0,1294765845865025543,,,,en,,false,1651,1294761338238054406,WhiteHouse,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @WhiteHouse: In June, small business optimism was higher than ANY month under the previous administration! https://t.co/LCmCZgZTeC",https://twitter.com/Mike_Pence/status/1294765845865025543,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Tue Aug 18 00:41:51 +0000 2020,,,https://www.amarillopioneer.com/blog/2020/8/17/jackson-get-out-and-vote-for-president-donald-trump,25,1295521253353238532,,,,en,,false,12,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jackson: Get Out and Vote for President Donald Trump — The Amarillo Pioneer https://t.co/pp9S3UBvrx,https://twitter.com/BorisEP/status/1295521253353238532,Wed Sep 23 03:12:59 +0000 2009,BorisEP,false,"@realdonaldtrump 2020 Strategic Advisor, former Special Assistant to POTUS, Comms Director - Trump Inaugural, Battle for 1600 Podcast - https://t.co/oceoPNhuUh",8268,97870,1742,796,"ÜT: 40.744258,-73.995578",Boris Epshteyn,BorisEP,15716,,https://www.breakfastwithboris.com,true
,Tue Aug 18 21:54:14 +0000 2020,,,,0,1295841459749425159,,,,en,,,2176,1295753142143864832,sherifflamb1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @sherifflamb1: In advance of the POTUS visit to Yuma, AZ today, I would like to thank @realDonaldTrump and the Border Patrol for their d…",https://twitter.com/Mike_Pence/status/1295841459749425159,Fri Feb 27 23:04:51 +0000 2009,Mike_Pence,false,Vice President of the United States,742,5954118,46,11817,,Mike Pence,Mike_Pence,12910,,http://www.DonaldJTrump.com,true
,Tue Aug 18 02:12:26 +0000 2020,DemConvention,,,2990,1295544052172152832,,,,en,,,873,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","John Kasich is a sore loser who supported Joe Biden’s terrible TPP trade deal. They’re both failed, career politicians who only know how to kill American jobs!
#DemConvention",https://twitter.com/TrumpWarRoom/status/1295544052172152832,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1224658,287,3552,MAGA Country,Trump War Room,TrumpWarRoom,26936,,https://www.donaldjtrump.com/,true
,Sat Aug 15 22:38:43 +0000 2020,,,,0,1294765490661974019,,,,en,,,405,1294691800863694848,MariaBartiromo,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @MariaBartiromo: Join us @SundayFutures @FoxNews 10am et @SteveKBannon @WarRoom2020 @POTUS @realDonaldTrump @WhiteHouse Jared Kushner, @…",https://twitter.com/JasonMillerinDC/status/1294765490661974019,Sat Jan 12 23:03:43 +0000 2013,JasonMillerinDC,false,"Principal, SHW Partners LLC. @realDonaldTrump 2020 Senior Advisor. 2016 Senior Communications Advisor, Transition Team Communications Director. 2 Timothy 1:7.",11037,264999,3534,1847,"Washington, DC",Jason Miller,JasonMillerinDC,48249,,http://linkedin.com/in/jason-miller-543895195,true
,Tue Aug 18 02:11:56 +0000 2020,DemConvention,https://twitter.com/TrumpWarRoom/status/1295543924120002561/photo/1,https://www.foxnews.com/politics/ex-gop-rep-speaking-at-dem-convention-once-lobbied-biden-office-while-representing-russia,13959,1295543924120002561,,,,en,,false,6052,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Susan Molinari was a lobbyist for Russia.

Now she thinks Joe Biden should be president. https://t.co/jqsutuReTf #DemConvention https://t.co/myYLHqOFO9",https://twitter.com/TrumpWarRoom/status/1295543924120002561,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1224658,287,3552,MAGA Country,Trump War Room,TrumpWarRoom,26936,,https://www.donaldjtrump.com/,true
,Thu Aug 13 16:04:58 +0000 2020,,,,0,1293941625207623681,,,,en,,,223,1293939598490468353,MattWolking,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RT @MattWolking: No president in history has done more to hold China accountable.

No wonder China wants President Trump to lose the electi…",https://twitter.com/TrumpWarRoom/status/1293941625207623681,Wed Mar 20 20:54:58 +0000 2019,TrumpWarRoom,false,"Highlighting @realDonaldTrump's #PromisesKept, fighting #FakeNews. This account punches back 10x harder. Managed by the @TeamTrump 2020 campaign. #MAGA",101,1224658,287,3552,MAGA Country,Trump War Room,TrumpWarRoom,26936,,https://www.donaldjtrump.com/,true
,Wed Aug 19 00:56:35 +0000 2020,,,,0,1295887352645054466,,,,en,,,35,1295853197282562053,andybiggs4az,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RT @andybiggs4az: President @realDonaldTrump delivered a strong message in Yuma today. He will continue to rebuild our military, support ou…",https://twitter.com/AZGOP/status/1295887352645054466,Thu Aug 21 21:30:45 +0000 2008,AZGOP,false,The official Twitter account of the Republican Party of Arizona.,16650,59134,2302,500,"Phoenix, AZ",Arizona Republican Party,AZGOP,20426,,http://www.azgop.com/,true
,Fri Aug 21 22:41:25 +0000 2020,,,,0,1296940497559330828,,,,en,,,19915,1296636041017925633,realDonaldTrump,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @realDonaldTrump: After the worst debate performance in the history of politics, Michael Bloomberg, commonly known as Mini Mike, is tryi…",https://twitter.com/RealMattCouch/status/1296940497559330828,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Tue Aug 18 21:54:37 +0000 2020,MAGA,https://twitter.com/JasonMillerinDC/status/1295831728368439296/photo/1,,0,1295841557086638093,,,,en,,false,1543,1295831728368439296,JasonMillerinDC,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @JasonMillerinDC: Arizona is ⁦@realDonaldTrump⁩ Country! #MAGA https://t.co/n4b26te5hN,https://twitter.com/BorisEP/status/1295841557086638093,Wed Sep 23 03:12:59 +0000 2009,BorisEP,false,"@realdonaldtrump 2020 Strategic Advisor, former Special Assistant to POTUS, Comms Director - Trump Inaugural, Battle for 1600 Podcast - https://t.co/oceoPNhuUh",8268,97870,1742,796,"ÜT: 40.744258,-73.995578",Boris Epshteyn,BorisEP,15716,,https://www.breakfastwithboris.com,true
,Fri Aug 21 22:41:34 +0000 2020,,,,0,1296940536897601539,,,,en,,,70498,1296608655228502016,realDonaldTrump,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RT @realDonaldTrump: To get into the Democrat National Convention, you must have an ID card with a picture...Yet the Democrats refuse to do…",https://twitter.com/RealMattCouch/status/1296940536897601539,Thu Jun 07 03:57:26 +0000 2012,RealMattCouch,false,"Christian - Father - Investigator - Political Analyst - Founder of https://t.co/BK6f3SeNA1 - Truth Slinger - Si Vis Pacem, Para Bellum - IG/Parler/Gab: @RealMattCouch",321006,481696,111520,206,"NW Arkansas, USA",Matt Couch,RealMattCouch,319903,,http://www.TheDCPatriot.com,false
,Fri Aug 21 12:03:42 +0000 2020,,,,0,1296780011773599744,,,,en,,,1356,1296778937809489926,Mike_Pence,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @Mike_Pence: Coming up: I’m joining @GStephanopoulos on @GMA to talk about how President @realDonaldTrump has kept his promises to the A…,https://twitter.com/BorisEP/status/1296780011773599744,Wed Sep 23 03:12:59 +0000 2009,BorisEP,false,"@realdonaldtrump 2020 Strategic Advisor, former Special Assistant to POTUS, Comms Director - Trump Inaugural, Battle for 1600 Podcast - https://t.co/oceoPNhuUh",8268,97870,1742,796,"ÜT: 40.744258,-73.995578",Boris Epshteyn,BorisEP,15716,,https://www.breakfastwithboris.com,true
